observation_date;TEDRATE;Ted_lag;Ted_diff;R_BAB;BAB_lagged;R_BAB_SD;BAB_SD_lagged;BS;BS_SD;MarketReturn
2020-06-04;17;17;0;0.0037823827841984;-0.0115245387452926;0.00682048275721918;-0.0112138196130307;0.977223655731044;0.939261655327386;-0.00454859954385889
2020-06-05;16;17;-1;-0.0584112762761433;0.0037823827841984;-0.0543049626454902;0.00682048275721918;0.982172603288737;0.943816733090271;0.0335560103486892
2020-06-08;14;16;-2;-0.0255181716136846;-0.0584112762761433;-0.0254139836816494;-0.0543049626454902;1.00236182865461;0.96310713031677;-0.00218638695857931
2020-06-09;12;14;-2;0.0250999692962457;-0.0255181716136846;0.0234455754284748;-0.0254139836816494;1.01879710790968;0.980085877431723;-0.015725931952582
2020-06-10;15;12;3;0.0120966833477999;0.0250999692962457;0.0130842897255262;0.0234455754284748;1.02515060985169;0.986301021599659;-0.00696069659272203
2020-06-11;14;15;-1;0.0267639003342383;0.0120966833477999;0.0235335918131952;0.0130842897255262;1.02589231287088;0.987072028652617;-0.0446817917728105
2020-06-12;16;14;2;-0.0182052145963164;0.0267639003342383;-0.0183169833664308;0.0235335918131952;1.04722531617275;1.00736856824921;-0.00175517886366994
2020-06-15;12;16;-4;-0.0117652990703867;-0.0182052145963164;-0.0118131234199524;-0.0183169833664308;1.04723010813636;1.00726697753548;-0.00317424982927839
2020-06-16;14;12;2;0.0191950985191939;-0.0117652990703867;0.0189831128520189;-0.0118131234199524;1.04688026680395;1.00678260940714;0.033943255802239
2020-06-17;15;14;1;0.015378930568185;0.0191950985191939;0.0157693015340358;0.0189831128520189;1.04924715323605;1.00899539174535;0.00539800546621128
2020-06-18;15;15;0;0.00915037524296751;0.015378930568185;0.00869889735592306;0.0157693015340358;1.04884564554318;1.00854450837486;-0.00812541289308621
2020-06-19;16;15;1;0.0149319828566138;0.00915037524296751;0.0166788399117142;0.00869889735592306;1.04616755460723;1.0059492952904;0.00400845822955276
2020-06-22;14;16;-2;-0.008180228555998;0.0149319828566138;-0.00961162421236904;0.0166788399117142;1.04601719857016;1.00565015571264;-0.00549763356029964
2020-06-23;14;14;0;0.00576913528325264;-0.008180228555998;0.00162881560105531;-0.00961162421236904;1.04490473347727;1.00433210782711;0.0212664631814317
2020-06-24;13;14;-1;-0.00343116183523209;0.00576913528325264;-0.00403771418707895;0.00162881560105531;1.04890533810529;1.0084704436128;-0.0343203638523893
2020-06-25;15;13;2;0.0164137095014471;-0.00343116183523209;0.016628049802623;-0.00403771418707895;1.05159360991856;1.01099453687351;0.00693983929141373
2020-06-26;17;15;2;0.0112344292780232;0.0164137095014471;0.00909392975394119;0.016628049802623;1.05222650635407;1.01159304714747;-0.00726563840803041
