Date;Market Return DAX;SMB;HML;Risk Free Rate
20090414;0.0146711733376086;0.00460255216465962;-0.0044301173963726;0.0000084
20090415;-0.00158437220897045;0.00759881131039154;-0.00505491638176108;0.0000084
20090416;0.0131148910169481;0.00774700461110188;-0.00197780611351208;0.0000084
20090417;0.0146177643368204;-0.0205798988828539;0.0109336701492732;0.0000084
20090420;-0.0407411842184039;0.0383153383816259;-0.000437681164388836;0.0000084
20090421;0.00341706974567013;-0.00553303165229285;-0.00766151389357337;0.0000084
20090422;0.020612533682244;-0.00910227248088714;-0.00548989630035686;0.0000084
20090423;-0.0122344060839018;-0.00224369899085016;-0.00337243854279988;0.0000084
20090424;0.0299920012515946;-0.0182082449933753;0.00399906040396467;0.0000084
20090427;0.00422521350699134;-0.00976387692648832;0.0117736117798282;0.0000084
20090428;-0.0184594605534216;0.0105578281103253;0.00381006997203992;0.0000084
20090429;0.0210833828910757;-0.00669616140487692;-0.00478124297122092;0.0000084
20090430;0.0137930008332341;-0.00216028042389779;-0.00323771956039447;0.0000084
20090501;0;6,51E+08;0.0000425067414839205;0.0000056
20090504;0.0278858149262493;-0.00921009295656264;-0.00584234523663665;0.0000056
20090505;-0.0100806739487399;0.00549249144776556;0.00447884954808963;0.0000056
20090506;0.00570365318162058;-0.00239925186143479;-0.00729089055864224;0.0000056
20090507;-0.0156964867816363;0.0132898447596564;-0.0000450076931656283;0.0000056
20090508;0.0228554776128722;0.00054167627678948;-0.00898380004482027;0.0000056
20090511;-0.00956266916298654;0.0142938240001399;-0.00248112030772185;0.0000056
20090512;-0.0026300054860271;0.00968381577991486;-0.0102540728158091;0.0000056
20090513;-0.0260603900612059;0.0167584207291296;0.0106268985068911;0.0000056
20090514;0.00229714379993284;0.00141450164754529;-0.009329695127779;0.0000056
20090515;-0.000204707426658901;0.00374423055477888;-0.00708340344346287;0.0000056
20090518;0.0241604221635885;-0.0109272478670842;-0.00519458288152931;0.0000056
20090519;0.0221889710549963;-0.00777324970552995;-0.0130136309002189;0.0000056
20090520;0.015993160766349;-0.00866296329909028;0.00499219663766853;0.0000056
20090521;-0.0274402949826749;0.0114960038089618;0.0102173925098511;0.0000056
20090522;0.00368929146422836;0.00583139624496519;-0.0034109182951047;0.0000056
20090525;-0.0000609911054638701;0.00152949873022214;-0.00714025364280312;0.0000056
20090526;0.0136526751313932;-0.00555256484333721;0.00870876805695452;0.0000056
20090527;0.00304276315789465;0.00293681600662371;0.00508539310929593;0.0000056
20090528;-0.0135759093099663;0.0151963116490869;0.00477370062856993;0.0000056
20090529;0.00160960736932569;0.0158624933104547;0.00151892015325673;0.0000056
20090601;0.0408312790184626;-0.0314678454771651;0.00838020359264815;0.0000056
20090602;0.000291683519492159;-0.0149850509587336;0.00955293560882368;0.0000056
20090603;-0.0174045403824995;0.0216120509050473;-0.00688556245046299;0.0000056
20090604;0.00203184074483698;0.00464069383701189;0.00457011076752554;0.0000056
20090605;0.00241470541778543;-0.000122621016054102;-0.00515645173252787;0.0000056
20090608;-0.0142425788305367;0.000875049310718047;0.000722721318715435;0.0000056
20090609;-0.00137070605348566;-0.00417984708330637;-0.00734026975120221;0.0000056
20090610;0.0106685661463108;-0.00691820889762331;0.000991947310939057;0.0000056
20090611;0.0111023562811066;-0.00417728255041068;-0.000366025824075801;0.0000056
20090612;-0.0074443047739885;0.007211386234249;-0.000161610441619535;0.0000056
20090615;-0.0353701935595869;0.0260136098714812;-0.0075210076554411;0.0000056
20090616;0.000159511159646186;0.00401280906730081;-0.00400166441766901;0.0000056
20090617;-0.0185535054143359;0.00787343972801268;0.0048180971375524;0.0000056
20090618;0.00781253255221892;-0.00277261359414018;0.0099188415340403;0.0000056
20090619;0.000409304017794376;0.00527712048146962;-0.00237037712998291;0.0000056
20090622;-0.0301810532580082;0.0158551248117433;0.0000468949084921262;0.0000056
20090623;0.00292964588571176;-0.00746654002997043;0.0112145924303843;0.0000056
20090624;0.0273753757581552;-0.0176807121686224;0.0112554325810296;0.0000056
20090625;-0.00733042322079558;0.0058277498078443;-0.00123447195319466;0.0000056
20090626;-0.00501816454746951;0.00504250849550078;0.00579837536437511;0.0000056
20090629;0.0227406431946604;-0.00944332306425944;-0.00282981117864989;0.0000056
20090630;-0.0156496604975548;0.0133733982443402;-0.00570343856118911;0.0000056
20090701;0.0201304318892659;-0.0163432706453596;0.00906897781560747;0.0000076
20090702;-0.0381107505137154;0.0298362266666761;-0.0115257581979698;0.0000076
20090703;-0.00217866308925097;0.00241191853200659;-0.00330382406084079;0.0000076
20090706;-0.0119769509006609;0.00911217718053181;-0.0101697480179788;0.0000076
20090707;-0.0115288209775959;0.0109961077400244;0.00156311548162804;0.0000076
20090708;-0.0055543594327333;0.000611055715802439;-0.00889616707070739;0.0000076
20090709;0.0125572698544607;-0.00373041962791156;0.00427873190510469;0.0000076
20090710;-0.0116110555563953;0.0110075818442419;-0.00445104890081919;0.0000076
20090713;0.0319099886152816;-0.014699243523095;0.00913267188357504;0.0000076
20090714;0.0125679218353612;-0.0109285529902351;0.0152275183050037;0.0000076
20090715;0.0306899861764356;-0.0194936804548398;0.0127348489396469;0.0000076
20090716;0.00583348889303714;-0.000192274274559674;0.00953567152718874;0.0000076
20090717;0.0042786336614089;-0.00390166776972827;0.0070704264646745;0.0000076
20090720;0.0103949059938937;0.00203857473350707;-0.00193262707564355;0.0000076
20090721;0.0126874944087156;-0.0113179652847289;0.0114969760648633;0.0000076
20090722;0.00541620779078;-0.00436435655387881;-0.00631957439106147;0.0000076
20090723;0.0245472082724794;-0.016163582655827;0.00985224885825079;0.0000076
20090724;-0.00341510268177037;-0.00300499817921743;0.0000654847187210464;0.0000076
20090727;0.00424334909051982;0.000229758681177778;0.00245192910494105;0.0000076
20090728;-0.0146261579914502;0.00545662586337416;0.00132420414995957;0.0000076
20090729;0.0184704932035233;-0.00584300963661962;0.00410983381731287;0.0000076
20090730;0.017141274154131;-0.0141812809103536;0.00740727862424561;0.0000076
20090731;-0.00532024041815737;0.00375915481101843;0.00324385384546774;0.0000076
20090803;0.0177620992697116;-0.00556100747907494;0.0146226164305165;0.0000072
20090804;-0.00181136386669978;0.00444649652158391;0.00282550115241277;0.0000072
20090805;-0.0118164599724572;0.000786306002585578;0.00456457240353811;0.0000072
20090806;0.00317017902077521;-0.00139974864583698;-0.00546324422235222;0.0000072
20090807;0.016569894115062;-0.0147234099018179;0.00720209788237395;0.0000072
20090810;-0.00748127848527924;0.0138951328760293;0.00483205523097964;0.0000072
20090811;-0.0244199094889002;0.0173435133257838;-0.010634872754808;0.0000072
20090812;0.0121608608708976;-0.0130016049521208;-0.000790258020623822;0.0000072
20090813;0.00953628817459129;-0.00143769747996024;0.0133571020393609;0.0000072
20090814;-0.0170335356991433;0.0196745024252309;-0.00251921959339568;0.0000072
20090817;-0.0202482148608712;0.00786679522956757;-0.00530843611327119;0.0000072
20090818;0.00944515255853484;-0.0079870706810996;0.00770278855200198;0.0000072
20090819;-0.00357282973447559;0.00296613758266879;-0.00335824186959847;0.0000072
20090820;0.015114736677128;-0.0071033389181033;0.00738371430453061;0.0000072
20090821;0.0285592706540689;-0.0160056216630043;0.00196053528268332;0.0000072
20090824;0.0104361547501803;-0.00326503755902927;0.00305164273193149;0.0000072
20090825;0.0067647991303954;-0.000056482942318297;-0.00387540424290184;0.0000072
20090826;-0.0063198544561992;0.0000794071142939251;-0.00375057936921326;0.0000072
20090827;-0.00935173497863995;0.00275129236550012;-0.00414161440968255;0.0000072
20090828;0.0085954595060993;-0.00402202993937108;0.00983240437034178;0.0000072
20090831;-0.00955893680843167;0.00871391119136847;-0.000778018496850948;0.0000072
20090901;-0.0251289662025286;0.0111600036979089;-0.0159273631222987;0.000006
20090902;-0.00139845962956775;-0.0058026402457754;-0.0118508272643783;0.000006
20090903;-0.00346251015068122;0.00535454739334937;0.0125458211255016;0.000006
20090904;0.0156580689702004;-0.00859357585480491;0.0142746936493586;0.000006
20090907;0.014686791359531;-0.00278760954684424;0.00717288733669681;0.000006
20090908;0.00333485250324417;0.00333346891744117;0.00706102966723296;0.000006
20090909;0.0168797076835234;-0.0154664065875058;0.0115689764949102;0.000006
20090910;0.00367941215515599;0.00135968022615886;-0.00146244013152668;0.000006
20090911;0.00522809695483462;0.00324315631931162;0.00506210537262073;0.000006
20090914;-0.000672117097734515;0.00243766680189668;-0.00440636824247136;0.000006
20090915;0.00155509373265206;0.00525967680130158;0.0138992529461763;0.000006
20090916;0.0126630401955594;0.00689657276670734;0.00758095395156064;0.000006
20090917;0.00541729675488489;-0.000848653739144432;-0.0024403538583459;0.000006
20090918;-0.00476519505717887;0.00403266473291536;-0.00721898839877527;0.000006
20090921;-0.00616778550552877;0.00165980571314613;-0.00615453531134812;0.000006
20090922;0.00718513226253181;-0.00480789933150389;0.00511350722167832;0.000006
20090923;-0.00128385218710259;0.00700624631803686;-0.0000221036245450861;0.000006
20090924;-0.0169833656316588;0.0056398454482873;-0.00239829639305252;0.000006
20090925;-0.00424604965737241;0.00279732699564498;-0.00535017816346472;0.000006
20090928;0.0277528438154517;-0.0189951961753579;0.00708351069241262;0.000006
20090929;-0.00397293730638681;0.00925365755483497;0.00753325062933239;0.000006
20090930;-0.00671389966255487;0.0124919453209052;-0.00164058571937108;0.000006
20091001;-0.0212522642533426;0.0108815317854719;-0.00821240961137571;0.0000056
20091002;-0.0155998235680659;0.00299790355673234;-0.00389336258140199;0.0000056
20091005;0.0074891640300665;-0.00346998839366359;0.00333098492243787;0.0000056
20091006;0.0270092669068862;-0.0130467604928651;0.014940381213023;0.0000056
20091007;-0.00298534371221926;0.0071011686431394;-0.00488662481711627;0.0000056
20091008;0.0134361565394672;-0.00532544470989174;0.0104548922144379;0.0000056
20091009;-0.000815178412116424;0.00259365762366604;-0.00315445387861302;0.0000056
20091012;0.0124915089252575;-0.00812615968883615;0.0131997045941155;0.0000056
20091013;-0.0119172158119251;0.00779387215413029;-0.000550503444185687;0.0000056
20091014;0.0244701460018795;-0.015097196988515;0.011402656756346;0.0000056
20091015;-0.00399204665416264;0.00775555067349653;0.0081755222945247;0.0000056
20091016;-0.0149860138540879;0.00931899362159192;-0.00183357386578643;0.0000056
20091019;0.0190079378206947;-0.0091398367190664;0.0135920885974991;0.0000056
20091020;-0.00696959962819688;0.00386518476787972;-0.00081422522792325;0.0000056
20091021;0.00373724355919092;-0.0127684419513566;-0.0025426117056045;0.0000056
20091022;-0.0120956751447246;0.00653276154572495;-0.00228142810966523;0.0000056
20091023;-0.00393549808864591;0.00561862125550887;0.00730895607576908;0.0000056
20091026;-0.0170881059187318;0.0121966753991367;-0.00710704866406042;0.0000056
20091027;-0.00126547279765188;-0.00227332687283667;-0.0167130088975877;0.0000056
20091028;-0.0246228052429273;0.00245745702124393;-0.0124454420729047;0.0000056
20091029;0.0165894324696565;-0.00552424992413889;0.00875753523205988;0.0000056
20091030;-0.030870969762593;0.0220914272318831;-0.0119559939474678;0.0000056
20091102;0.002928922835995;-0.0048970073532313;0.00439862244168043;0.000002
20091103;-0.014264880809896;0.00683368903215483;-0.0159040805588726;0.000002
20091104;0.0169762858770675;-0.00972822276646453;0.0116959969809853;0.000002
20091105;0.00673924503556989;-0.00451863925420439;0.00579037236903002;0.000002
20091106;0.00133736671945583;0.000267203963600367;-0.000249622177536809;0.000002
20091109;0.0239548125540929;-0.0077534118552277;0.0125877253516006;0.000002
20091110;-0.00116020015232088;0.0143357147832703;-0.0044012443437292;0.000002
20091111;0.0098250552269652;-0.00659401341284998;0.00702263611789503;0.000002
20091112;-0.000774475817477804;0.00812520103537234;0.000338323777089329;0.000002
20091113;0.00403781100149003;0.00364368688444246;-0.00305120611528087;0.000002
20091116;0.0207479386582683;-0.00780633414287473;0.0125773286951447;0.000002
20091117;-0.00454622193280751;0.00371557165564513;-0.00638044646347737;0.000002
20091118;0.00158866681780334;-0.00165800381575572;0.00201287009494484;0.000002
20091119;-0.0147608425584999;0.00462397671669036;-0.00838240994370795;0.000002
20091120;-0.00684475060415501;0.00607567568827588;-0.00678988581756737;0.000002
20091123;0.0244263351668241;-0.0084208734968498;0.00614328517048169;0.000002
20091124;-0.00554513675820634;0.00861944175076668;-0.00562135440382737;0.000002
20091125;0.00584298642298653;0.00266889840672214;0.0035259132329419;0.000002
20091126;-0.032543399815958;0.021943058300124;-0.00822509532815448;0.000002
20091127;0.0127249442036845;-0.0159410045330323;0.00668910498797629;0.000002
20091130;-0.0104931572865532;0.0240804628557411;-0.00123155223174425;0.000002
20091201;0.0267794772438432;-0.0126192190201934;0.0104226411749827;0.0000024
20091202;0.00087767739210376;0.00569335352298845;0.00508499623385997;0.0000024
20091203;-0.00195963802908494;-0.00132838742712586;-0.00556113283863661;0.0000024
20091204;0.00819707643383838;-0.00528565266698951;0.00304348738740128;0.0000024
20091207;-0.00565520442102907;0.00623021501191885;0.00209293991860724;0.0000024
20091208;-0.0166247460996586;0.0113980403495687;-0.0111446507291324;0.0000024
20091209;-0.00716171698385182;0.00507763736624744;0.00050738898393515;0.0000024
20091210;0.0108324598430551;-0.00259443223380281;-0.00357741330224114;0.0000024
20091211;0.00827987990933643;-0.00680298451697314;0.00165241990968722;0.0000024
20091214;0.00798604656818891;-0.00266543268951041;0.00499678154971988;0.0000024
20091215;0.00156490746709048;-0.000372107822401246;0.0060388075183644;0.0000024
20091216;0.0158466033651448;-0.00507973697761024;0.00486325343100899;0.0000024
20091217;-0.0099924958879839;0.00321004108562928;-0.00264513525510515;0.0000024
20091218;-0.00226368993436488;0.0113963667580119;-0.00239628566558186;0.0000024
20091221;0.0170324855390218;-0.00906775764343988;-0.000772358787107268;0.0000024
20091222;0.00255626394268305;-0.00501625139679622;0.00716739643203555;0.0000024
20091223;0.00197622143098619;-0.00245589355242179;-0.00200058307219406;0.0000024
20091224;0;-0.0000381645016959332;0.0000417304001114345;0.0000024
20091225;0;-0.0000480597638391438;0.0000525495493571243;0.0000024
20091228;0.00763415158188763;-0.000603521798084745;-0.00728001967459698;0.0000024
20091229;0.00143763368493999;-0.000200049196161699;-0.00144807295554427;0.0000024
20091230;-0.00900266986051845;0.00873219317086204;0.000221164755852783;0.0000024
20091231;0;-0.0000493203448916155;0.0000609846254337278;0.0000024
20100101;0;-2,12E-08;-2,65E-08;0.0000024
20100104;0.0152532216073038;0.00232241834708245;0.0154806027142895;0.0000024
20100105;-0.00271811914091569;0.00727607363015914;0.00293614433739766;0.0000024
20100106;0.000409492262751554;-0.00243211912396107;-0.00565796674280292;0.0000024
20100107;-0.00248080565696607;0.00160836841230867;0.00191830964096023;0.0000024
20100108;0.00303188378830965;0.00417025171524703;0.00441404221382164;0.0000024
20100111;0.000478666227199165;0.00331772945445865;0.000729142298775772;0.0000024
20100112;-0.0161410479264962;0.0134807231398778;-0.009575341604551;0.0000024
20100113;0.00338886084469125;-0.00209569455696554;0.0000582157894590235;0.0000024
20100114;0.00431651780773223;-0.00221618167252328;0.00703558290060022;0.0000024
20100115;-0.0188532747358438;0.00879832424666331;-0.00204126432371807;0.0000024
20100118;0.00724646313715005;-0.00640450315141915;0.00480248568976554;0.0000024
20100119;0.0097878703398635;-0.00694008123098153;-0.00246332455232158;0.0000024
20100120;-0.0209069552646374;0.0122684613189694;-0.00529621878809899;0.0000024
20100121;-0.0178688308869646;0.00707581980561308;-0.0154473196570431;0.0000024
20100122;-0.00898734463552109;0.0035267666222307;-0.00456500303311872;0.0000024
20100125;-0.0112285174494146;0.00582956416329153;-0.00938364630828543;0.0000024
20100126;0.00666978017782527;-0.00746976770420322;0.00202922390621652;0.0000024
20100127;-0.00453877539500402;0.0116896340716617;-0.00105886847434719;0.0000024
20100128;-0.0182290189963141;0.0172592643677564;0.00146061656238897;0.0000024
20100129;0.0123566646752089;-0.00581194387792647;0.00663980948226981;0.0000024
20100201;0.00814614203776576;-0.00661032672509954;0.000520710007419028;0.0000032
20100202;0.00975863386199971;-0.00247629216207049;0.00121689041756315;0.0000032
20100203;-0.00658007657198501;0.00481761170339159;0.00287784057095749;0.0000032
20100204;-0.0244795128427089;0.0119081382156305;-0.0147245689468812;0.0000032
20100205;-0.0178737954616102;0.00932217528326278;-0.00440723704209585;0.0000032
20100208;0.00929459695197576;-0.00941343191692003;0.00618343140833065;0.0000032
20100209;0.00244491645168043;-0.00116001487472883;0.00156393959186788;0.0000032
20100210;0.00693128371521157;-0.00414847146697697;0.0020715930393865;0.0000032
20100211;-0.00585943497273478;0.00809087091646285;0.00164026473268917;0.0000032
20100212;-0.000643176784588473;0.00162043212416819;-0.00410201997926076;0.0000032
20100215;0.00194713465772423;0.00423237215255443;-0.00241846493847938;0.0000032
20100216;0.0147012393170147;-0.00772941752787284;0.00706087276484116;0.0000032
20100217;0.0100534323297783;-0.00366776972234463;0.00485688678318418;0.0000032
20100218;0.00567777435494321;-0.00483232744461568;-0.00469271399825681;0.0000032
20100219;0.00733045678040845;-0.00407728346125936;0.00761664974142831;0.0000032
20100222;-0.00587376901634917;0.00751979036553053;-0.00233038732665595;0.0000032
20100223;-0.014831834386932;0.00772844097225334;-0.00131789270097285;0.0000032
20100224;0.00204137350175859;-0.0000363133207750217;-0.00749338109028132;0.0000032
20100225;-0.0148125459664394;0.0100735156921648;-0.00351757302590287;0.0000032
20100226;0.011953372268104;-0.00347073305594637;0.00287811831827635;0.0000032
20100301;0.0205502941880447;-0.0161795354083577;0.0039001846421567;0.0000052
20100302;0.0110352480349207;-0.0123100445448855;0.00967837569324837;0.0000052
20100303;0.00715304610356338;0.00202990520539091;0.00332306647262299;0.0000052
20100304;-0.00387770115574748;0.00258740250566092;0.00498324054721432;0.0000052
20100305;0.0141562502156913;-0.00844122363066717;0.0043794489451676;0.0000052
20100308;-0.000246709406944601;0.0029363180723656;-0.000852071915629066;0.0000052
20100309;0.00169846032359255;0.000927220732386424;0.00174147767879309;0.0000052
20100310;0.00863590722898322;-0.00509747363466898;0.00257473006168118;0.0000052
20100311;-0.00136270533223737;0.00101690860826134;-0.00527490797213774;0.0000052
20100312;0.00277973157373612;0.000437626773988743;0.00133314018037181;0.0000052
20100315;-0.00698893712647863;0.00588945356047823;-0.00421409330767746;0.0000052
20100316;0.0114219216879305;-0.00640223845623635;0.00646946758393659;0.0000052
20100317;0.00892481816248236;-0.00835689811277691;0.00596088609808266;0.0000052
20100318;-0.00198695943747629;-0.000905587367348442;0.00209859412576902;0.0000052
20100319;-0.00496980361957389;0.00535601008210952;-0.00214268751770583;0.0000052
20100322;0.00084748170893767;-0.00115582785124761;-0.000807693711833321;0.0000052
20100323;0.00497202505219208;-0.00136485659447786;0.00884924262635512;0.0000052
20100324;0.00361127222145585;0.00323371273420407;0.00143938817393029;0.0000052
20100325;0.0155572114588507;-0.00757821494815514;0.00653686480247055;0.0000052
20100326;-0.00210339233158585;-0.00155964872398481;0.0080798698694072;0.0000052
20100329;0.00601302276942195;-0.00584085948879361;0.00372408349375441;0.0000052
20100330;-0.00233885834477054;0.00173957320754553;-0.00388343160573973;0.0000052
20100331;0.00180709651686217;0.00106994424027686;0.00348520651384571;0.0000052
20100401;0.0133272663746944;-0.00459374606622321;0.00789015342191749;0.0000064
20100402;0;0.0000313402228313269;-0.0000411951294859667;0.0000064
20100405;0;-1,12E+08;1,46E+08;0.0000064
20100406;0.00267016915882445;0.00595815375366468;0.014757648079858;0.0000064
20100407;-0.00476631463114641;0.00506441724820164;-0.000592253335255904;0.0000064
20100408;-0.00812868325938021;0.00476229301705285;-0.00592414895742818;0.0000064
20100409;0.0126170033847335;-0.0080510169552287;0.00902587687106058;0.0000064
20100412;0.000158407603565003;0.0018377283004749;-0.00227970725238866;0.0000064
20100413;-0.00317724923168472;-0.00124158714045161;0.00724248396796087;0.0000064
20100414;0.00763461689694633;0.00229065228754521;0.00135470047525303;0.0000064
20100415;0.00207855504587151;0.00116209629915143;-0.00250473402421535;0.0000064
20100416;-0.017571466037241;0.00671463993809623;0.00303247946442406;0.0000064
20100419;-0.00298662007151063;-0.000698431861469628;-0.00498195017024127;0.0000064
20100420;0.0165178078812938;-0.0069222827028573;0.0183253211744164;0.0000064
20100421;-0.00540369686298225;0.00739646323569664;-0.000520583436619959;0.0000064
20100422;-0.00989666761898955;0.00249334826342385;-0.00942510219832891;0.0000064
20100423;0.0147210442360812;-0.00816928695820371;0.0130754528845489;0.0000064
20100426;0.0115935221973535;-0.00160467829760629;0.0138945412738622;0.0000064
20100427;-0.0272563604491401;0.0134022991777036;-0.0139865959264671;0.0000064
20100428;-0.0122038928421254;-0.00970296248244282;-0.00199872876545476;0.0000064
20100429;0.00995506497007059;-0.0017005419738664;0.0107356297817923;0.0000064
20100430;-0.00149880144705128;0.00311176503115888;-0.00605414782213759;0.0000064
20100503;0.00508825398894985;-0.00251713437848367;-0.0000309930177726826;0.0000064
20100504;-0.0259546094322612;0.0119445792770642;-0.0161966095916416;0.0000064
20100505;-0.00805911907385881;-0.00348156396934358;-0.00307116611024615;0.0000064
20100506;-0.00842333157112996;0.00306592145381911;-0.00189759134441821;0.0000064
20100507;-0.0326949050989631;0.0101872296955314;-0.0127995591778669;0.0000064
20100510;0.0529860422145583;-0.0101489088126272;0.0227337679273277;0.0000064
20100511;0.00329017881623361;-0.0101085102474373;0.00898047223119081;0.0000064
20100512;0.024144915870421;-0.00660989692912031;0.0092131406000311;0.0000064
20100513;0.0110746520169032;-0.00542726013082801;0.0123283255327877;0.0000064
20100514;-0.0312317557505875;0.0171092166649017;-0.0116262748491845;0.0000064
20100517;0.00168573367389224;-0.0018971784923187;0.0023847384693635;0.0000064
20100518;0.014671365371556;-0.00825504757703838;0.0028083811661319;0.0000064
20100519;-0.0271705493727187;0.0093624537044069;-0.015828837579591;0.0000064
20100520;-0.0201697538852533;0.00192603667494366;-0.0181744498741816;0.0000064
20100521;-0.00658329754528042;0.000267761374264147;-0.00324376069194384;0.0000064
20100524;-0.00404340180983831;0.00355997878606573;0.00158625260736308;0.0000064
20100525;-0.0233633269487813;-0.000686415922039141;-0.014967682964688;0.0000064
20100526;0.0155166453852178;-0.000645796259554403;0.017145832740409;0.0000064
20100527;0.0311079155681988;-0.00881790470020199;0.0105125472079144;0.0000064
20100528;0.00152261863456138;0.00118632396501392;0.0036221353229284;0.0000064
