Date;Market Return;SML;HML;Risk Free Rate
20220511;-0.00360431476814838;0.0320160451198936;0.00540195521422697;0.0000332
20220512;-0.00246815771832531;-0.00707069020815944;0.00652307525236491;0.0000332
20220513;0;0.0000122130904846382;0.0000169713293843393;0.0000332
20220516;0.00898502786275013;0.000642998150063922;0.0229391412839915;0.0000332
20220517;0.0173169908917126;-0.0119910223520559;0.00675152552347634;0.0000332
20220518;-0.00511006623530108;0.0148161140800807;0.0091664445806684;0.0000332
20220519;-0.0126869498333474;0.0312650358265661;-0.0129056466716455;0.0000332
20220520;0.0299803939390004;-0.00534339127246653;-0.0121376115233666;0.0000332
20220523;-0.00508030154047856;0.00714554545244873;-0.00256629482458586;0.0000332
20220524;-0.00938467451397784;-0.0118991797280463;0.003632695148052;0.0000332
20220525;0.00222983026856016;0.0213485674320766;0.0189472525183745;0.0000332
20220526;0;0.000358494746367407;0.000372066877280794;0.0000332
20220527;0;-0.000104388075652626;-0.000108338598564797;0.0000332
20220530;0.0348449398051645;-0.012596084897975;-0.0423574418299428;0.0000332
20220531;-0.00855048692556559;-0.0010189299823795;0.00752779892683714;0.0000332
20220601;-0.00566379607017131;-0.00715573458399526;0.0137079411656697;0.0000452
20220602;0.00227258511769479;-0.0113166569851717;0.00462444439831706;0.0000452
20220603;0.0056373772674323;-0.00284596109265962;-0.019210401545947;0.0000452
20220606;0;0.0000690008054295765;3,73E+08;0.0000452
20220607;0.0142357735349481;-0.0104094062547688;-0.00365240867483352;0.0000452
20220608;-0.0062857935355447;0.0222475026313989;-0.0333318539790813;0.0000452
20220609;-0.0179873981487183;-0.00398389572963529;0.00509496836908569;0.0000452
20220610;-0.0170377832489664;-0.00762599492045254;0.00808232768253169;0.0000452
20220613;-0.0225253766632506;-0.000413136502794356;-0.00112297399414822;0.0000452
20220614;-0.0177368833202819;0.0010268984567182;0.0167031677606326;0.0000452
20220615;0.00921681437486432;0.00469941983392847;-0.0033908198648785;0.0000452
20220616;-0.0323614085594915;0.000100635221633236;0.00268375943029442;0.0000452
20220617;0.00353304004716759;0.0100620151369069;-0.0117138088329713;0.0000452
20220620;0.0220003705896441;-0.00477510104354723;0.00121303867698475;0.0000452
20220621;0.00841525270079657;-0.000319308027370301;0.016419042922449;0.0000452
20220622;-0.0107612699526398;0.00537856729579347;-0.0228860701346574;0.0000452
20220623;-0.003094163644907;0.00344449886816098;-0.0178342522678408;0.0000452
20220624;0.0307130660595496;-0.00895666430428338;-0.0152529785325649;0.0000452
20220627;0.0141374921805906;-0.00158214516968477;0.00685931037370814;0.0000452
20220628;-0.015854716852709;0.00346041254711574;0.0168200088135444;0.0000452
20220629;-0.00155611748687023;-0.00400930688766893;-0.0112929371182271;0.0000452
20220630;-0.00961101370218842;-0.00126580018612249;-0.00856645579627729;0.0000452
20220701;0.0105610561056104;-0.00261568217297134;0.00981210163313606;0.0000664
20220704;0.00311011718091025;-0.0100070063324721;-0.00303726512480503;0.0000664
20220705;-0.00403191030616645;0.00369795820440498;-0.0133876829560581;0.0000664
20220706;0.0106336457904876;0.00517710764507101;-0.0232377060444492;0.0000664
20220707;0.0108859100080969;-0.0138515225386213;0.0298848459624046;0.0000664
20220708;0.00708588671057209;0.000230253465581765;0.00799414965403654;0.0000664
20220711;0.00206199449573696;-0.00784452794310805;-0.00360237396869353;0.0000664
20220712;-0.00065512086139996;-0.00420297097784684;0.00781728729325604;0.0000664
20220713;-0.00221038122772799;-0.000895470377190404;-0.00353849574906662;0.0000664
20220714;-0.00891586155776991;0.000403986676544079;-0.0126490057125698;0.0000664
20220715;0.0192882184213321;-0.0134311588338166;-0.00537423907238012;0.0000664
20220718;0.0179601774338791;-0.0118525148152085;0.0195483698713145;0.0000664
20220719;-0.00132283799944299;0.00296349799627771;-0.00082851991258347;0.0000664
20220720;-0.00361289158454614;0.00711614974833468;-0.00707258667373365;0.0000664
20220721;0.00850729314148357;0.00900038173714061;-0.0240822704995629;0.0000664
20220722;0.00826820658273308;-0.00218632732777946;0.0148351994170551;0.0000664
20220725;-0.0111429970735973;0.000763650495629464;-0.00338496968913607;0.0000664
20220726;0.0102288913993811;-0.0235155866955421;0.0055731978910493;0.0000664
20220727;-0.00544149882296707;0.00847974923685435;0.00961133394540109;0.0000664
20220728;0.0200314506404198;-0.016912717173225;0.0295719105709525;0.0000664
20220729;0.0131639381582469;0.00926877746918834;-0.0046313614665917;0.0000664
20220801;-0.00328370329198147;0.00801927567454634;0.00283220789972874;0.0000936
20220802;0.00132888263118769;-0.0135126143201589;0.0118490207796353;0.0000936
20220803;-0.0292005687653054;0.0256346450971515;0.0271355796144694;0.0000936
20220804;0.0139958582024273;-0.00817864039466198;0.000678897858633669;0.0000936
20220805;-0.0234043663006014;0.00479177416838054;0.0095947594304438;0.0000936
20220808;-0.00260072146396373;0.000591768431582005;0.00695279003573794;0.0000936
20220809;0.00158180267835428;-0.0208146172441771;-0.00151517386581593;0.0000936
20220810;0.0207365975035474;-0.000773386997573615;0.00140047086649179;0.0000936
20220811;0.00473433338571327;0.00655499691294167;-0.0203894091528978;0.0000936
20220812;-0.020833166240245;0.0160487842206254;0.00457999142835984;0.0000936
20220815;0.00889145543828618;-0.00455827288480474;-0.0146732017662563;0.0000936
20220816;-0.00524482621438838;-0.0113490115462161;0.0132713625502819;0.0000936
20220817;0.0012324216677686;-0.00572872084834785;-0.00135878313457324;0.0000936
20220818;-0.0110536870078419;-0.00506631405025109;0.0358743507465442;0.0000936
20220819;0.00822219291448922;-0.00808713476744735;-0.00110713574561217;0.0000936
20220822;-0.000703099770674953;-0.0108678437609925;-0.0246433765714774;0.0000936
20220823;-0.0108688982610582;0.0154467083400181;0.000425872792994144;0.0000936
20220824;0.013296002514454;-0.00580905378697044;-0.0144679310484469;0.0000936
20220825;0.00678320279817313;-0.00487850445275021;-0.00870290732880577;0.0000936
20220826;-0.0147803420639779;-0.00471916673267479;-0.00127967256449503;0.0000936
20220829;-0.0222109754642373;-0.00447281016692225;0.0142038018299559;0.0000936
20220830;-0.0016580049235172;0.0131655110386856;-0.0013896598210898;0.0000936
20220831;-0.00318663300188415;0.00645217141352676;-0.00417497719130104;0.0000936
20220901;-0.0282850920777216;-0.00534443316052712;0.00500472493496409;0.0001148
20220902;0.0133118069940295;0.0019028658570791;0.00548021348686837;0.0001148
20220905;-0.00296321745292139;-0.00674554203169566;-0.00302088722726363;0.0001148
20220906;-0.0057717571554714;0.011299528419738;-0.000460138335414776;0.0001148
20220907;-0.00229177948662407;-0.00685826407354974;-0.0022915138371751;0.0001148
20220908;0.0104126862820022;0.0006445063214348;-0.0102801905591852;0.0001148
20220909;0.0149767505823097;0.0000148746412446448;-0.0101413432620857;0.0001148
20220912;0.0086586868434535;-0.00252051512924557;0.00910199914907284;0.0001148
20220913;-0.017962086103835;-0.00227243270265964;0.0070767939637781;0.0001148
20220914;-0.00537733227895443;-0.00354813000182856;0.000824061215163779;0.0001148
20220915;-0.0190513436504832;0.0123266494661349;-0.00145742740181641;0.0001148
20220916;-0.0250510396312879;0.00369275588039165;0.000675348702799382;0.0001148
20220919;-0.00543282884566998;-0.00344724639789177;0.0108242835719983;0.0001148
20220920;-0.014828737569298;-0.00244147365304928;0.00810705706247829;0.0001148
20220921;0.0139099727120551;-0.0158234966865064;0.00376843897485045;0.0001148
20220922;-0.0236703787803402;0.000988504777951968;0.0137981943454181;0.0001148
20220923;-0.0105538696749982;0.0037469514071772;-0.0265095559181231;0.0001148
20220926;-0.00353987273314693;-0.00192556733563114;0.0112307847274308;0.0001148
20220927;0.00335508972750453;-0.000179953109412522;0.00916493598164478;0.0001148
20220928;0.00394333216251019;-0.0102089421154052;-0.0132474088351553;0.0001148
20220929;-0.0209453880494667;0.00110612065782186;-0.0163574728149949;0.0001148
20220930;0.00950080285119381;-0.00346262548399159;-0.0092906429751528;0.0001148
20221003;0.0160191814830724;-0.0162539763068774;-0.000553539091179913;0.0001288
20221004;0.0231156946089703;0.00565947176495137;0.0020779485635129;0.0001288
20221005;-0.0110424489536461;0.0053202052454796;-0.0198458325019568;0.0001288
20221006;0.00752494157725336;0.0019914928257408;0.00635780431521574;0.0001288
20221007;-0.0160356895483212;0.00744317725962867;0.0019558113571512;0.0001288
